ts_code,end_date,ann_date,roe_yearly,roa,grossprofit_margin,netprofit_margin,debt_ratio,revenue_yoy,netprofit_yoy,op_yoy,eps,bps,total_assets,total_liab,current_assets,current_liab,operating_cf
000027.SZ,20250930,20251031,5.31,3.5635,22.911,8.7342,,,-7.5754,3.0831,0.3555,6.8817,,,,,
000027.SZ,20250630,20250828,6.9318,2.5307,23.3447,10.5883,,,-2.7999,10.8883,0.34,6.8239,,,,,
000027.SZ,20250630,20250828,6.9318,2.5307,23.3447,10.5883,,,-2.7999,10.8883,0.34,6.8239,,,,,
000027.SZ,20250331,20250430,10.97,1.4244,26.2632,16.0406,,,22.308,20.6566,0.2677,6.8634,,,,,
000027.SZ,20250331,20250430,10.97,1.4244,26.2632,16.0406,,,22.308,20.6566,0.2677,6.8634,,,,,
000027.SZ,20241231,20250418,4.2155,3.8002,19.6598,6.3865,,,-1.9935,9.0163,0.28,6.4985,,,,,
000027.SZ,20240930,20241031,6.0077,3.4269,22.0349,9.013,,,-29.7903,-14.8614,0.3809,6.3328,,,,,
000027.SZ,20240630,20240823,7.461,2.3801,22.301,10.6036,,,-6.5995,-1.4205,0.34,6.2677,,,,,
000027.SZ,20240331,20240430,9.3752,1.344,24.004,12.4492,,,74.2935,58.3953,0.2074,6.3228,,,,,
000027.SZ,20231231,20240420,4.404,3.757,22.55,6.873,,,-6.9443,19.9222,0.27,6.1414,,,,,
000027.SZ,20230930,20231031,8.5263,4.0022,24.4805,12.0921,,,70.4863,64.3376,0.5621,6.4086,,,,,
000027.SZ,20230630,20230826,8.014,2.546,23.0052,12.3066,,,74.8574,85.7644,0.37,6.2089,,,,,
000027.SZ,20230331,20230428,5.4488,1.0489,22.1499,9.4535,,,22.4457,54.2746,0.1085,6.0742,,,,,
000027.SZ,20230331,20230428,5.4488,1.0489,22.1499,9.4535,,,22.4457,54.2746,0.1085,6.0742,,,,,
000028.SZ,20251231,20260402,6.2621,3.4279,10.6795,1.5369,,,76.7998,163.7988,2.04,33.4372,,,,,
000028.SZ,20250930,20251031,7.0703,2.877,10.4852,1.8493,,,-10.1754,-0.8158,1.72,33.1137,,,,,
000028.SZ,20250630,20250830,7.4392,2.0041,10.6852,1.9366,,,-10.4346,-2.3569,1.2,32.5859,,,,,
000028.SZ,20250331,20250425,7.3568,0.9565,10.3447,1.9005,,,-15.6319,-19.2762,0.59,32.3368,,,,,
000028.SZ,20241231,20250408,3.6626,1.6299,11.091,0.3186,,,-59.8255,-76.758,1.15,31.7475,,,,,
000028.SZ,20240930,20241029,8.0003,3.0304,10.8738,1.9404,,,-10.4333,-26.2479,1.91,32.5243,,,,,
000028.SZ,20240930,20241029,8.0003,3.0304,10.8738,1.9404,,,-10.4333,-26.2479,1.91,32.5243,,,,,
000028.SZ,20240630,20240829,8.45,2.1298,10.964,2.0379,,,-10.4503,-26.7354,1.34,31.9456,,,,,
000028.SZ,20240331,20240426,8.8312,1.1822,10.8608,2.3369,,,7.3343,-5.6132,0.7,31.9883,,,,,
000028.SZ,20231231,20240408,9.5362,5.8635,11.9931,2.5948,,,7.5703,6.997,2.87,31.2898,,,,,
000028.SZ,20230930,20231027,9.5848,4.1661,11.5553,2.5628,,,13.5561,16.5372,2.14,30.4959,,,,,
000028.SZ,20230630,20230829,10.1438,2.9401,11.5942,2.6816,,,23.1432,25.4479,1.49,29.8501,,,,,
000028.SZ,20230331,20230426,8.8848,1.3685,11.4161,2.4661,,,43.5262,53.6621,0.85,38.5122,,,,,
000028.SZ,20230331,20230426,8.8848,1.3685,11.4161,2.4661,,,43.5262,53.6621,0.85,38.5122,,,,,
000029.SZ,20251231,20260320,2.806,3.2656,27.8554,6.7135,,,156.5647,141.8484,0.0988,3.5707,,,,,
000029.SZ,20250930,20251027,5.3931,3.203,27.1348,16.0245,,,2791.5708,10715.5219,0.1434,3.6211,,,,,
000029.SZ,20250630,20250828,5.777,2.1819,27.2447,16.0366,,,1732.322,3048.4364,0.1018,3.5798,,,,,
000029.SZ,20250630,20250828,5.777,2.1819,27.2447,16.0366,,,1732.322,3048.4364,0.1018,3.5798,,,,,
000029.SZ,20250331,20250428,8.1612,1.3362,29.2066,21.8213,,,3718.5066,7917.4305,0.0716,3.5456,,,,,
000029.SZ,20241231,20250322,-4.9065,-6.1955,18.352,-92.7704,,,29.5522,11.0074,-0.17,3.4716,,,,,
000029.SZ,20240930,20241031,0.1811,-0.0224,19.4271,2.0096,,,113.7756,103.8889,0.005,3.6585,,,,,
000029.SZ,20240630,20240824,0.3046,0.0176,19.961,3.6271,,,115.1483,109.5343,0.0056,3.6521,,,,,
000029.SZ,20240331,20240427,0.2056,0.0013,18.6582,2.5981,,,105.3194,102.4299,0.0019,3.6518,,,,,
000029.SZ,20231231,20240330,-6.5193,-7.1326,16.2162,-84.3237,,,-263.1808,-300.6584,-0.2479,3.6485,,,,,
000029.SZ,20230930,20231028,-1.2284,-0.7594,18.4081,-11.3693,,,-129.1169,-123.0355,-0.036,3.8592,,,,,
000029.SZ,20230630,20230828,-1.8776,-0.753,17.5965,-14.6645,,,-125.5761,-120.45,-0.0367,3.8586,,,,,
000029.SZ,20230331,20230429,-3.5768,-0.7234,7.3984,-33.3946,,,-121.9708,-118.0943,-0.0352,3.9247,,,,,
000029.SZ,20230331,20230429,-3.5768,-0.7234,7.3984,-33.3946,,,-121.9708,-118.0943,-0.0352,3.9247,,,,,
000030.SZ,20251231,20260422,8.5949,5.3529,12.4388,5.397,,,3.9082,6.0823,0.41,4.8936,,,,,
000030.SZ,20250930,20251029,7.2929,3.4033,11.4548,4.81,,,-0.9227,-0.1668,0.2557,4.7383,,,,,
000030.SZ,20250630,20250828,7.6236,2.3874,11.4217,5.0679,,,-4.0685,4.2293,0.1767,4.6581,,,,,
000030.SZ,20250331,20250429,8.1424,1.1622,10.9834,5.3827,,,0.2643,-0.4053,0.09,4.656,,,,,
000030.SZ,20250331,20250429,8.1424,1.1622,10.9834,5.3827,,,0.2643,-0.4053,0.09,4.656,,,,,
000030.SZ,20241231,20250418,8.6664,5.3945,11.5582,5.6326,,,11.9258,33.2958,0.39,4.5552,,,,,
000030.SZ,20240930,20241030,7.6983,3.6656,11.8278,5.2433,,,16.1549,49.0839,0.2581,4.4249,,,,,
000030.SZ,20240630,20240828,8.314,2.4189,11.5219,5.2747,,,41.62,81.0462,0.1842,4.3463,,,,,
000030.SZ,20240331,20240422,8.3992,1.2267,10.8151,5.306,,,98.9164,224.4899,0.09,4.5016,,,,,
000030.SZ,20231231,20240422,7.9795,4.4214,10.531,4.633,,,20.5465,56.9655,0.35,4.4046,,,,,
000030.SZ,20230930,20231030,6.8336,2.589,9.6767,3.7825,,,31.1857,73.4488,0.2222,4.2736,,,,,
000030.SZ,20230630,20230829,6.0622,1.4543,9.7647,3.3393,,,98.6786,506.0992,0.1301,4.1846,,,,,
000030.SZ,20230331,20230428,4.3576,0.3948,8.2889,2.4845,,,243.1246,512.4492,0.05,4.3406,,,,,
000030.SZ,20230331,20230428,4.3576,0.3948,8.2889,2.4845,,,243.1246,512.4492,0.05,4.3406,,,,,
000031.SZ,20251231,20260425,-22.5155,0.8073,31.7976,-7.197,,,21.0467,-118.2142,-0.55,2.3986,,,,,
000031.SZ,20250930,20251031,-6.8564,1.4003,35.5752,0.6261,,,9.1671,-43.5219,-0.12,2.3641,,,,,
000031.SZ,20250630,20250830,2.0322,1.3646,36.3478,4.9084,,,129.8651,94.9011,0.03,2.5152,,,,,
000031.SZ,20250331,20250430,-9.8388,0.4807,34.5989,1.2615,,,-174.7933,-19.4657,-0.06,2.4156,,,,,
000031.SZ,20250331,20250430,-9.8388,0.4807,34.5989,1.2615,,,-174.7933,-19.4657,-0.06,2.4156,,,,,
000031.SZ,20241231,20250419,-24.3614,1.0461,21.7633,-7.1508,,,-103.1387,-109.3781,-0.69,2.472,,,,,
000031.SZ,20240930,20241031,-5.7979,1.7615,24.3772,1.4409,,,-16.7179,77.4143,-0.14,3.0668,,,,,
000031.SZ,20240630,20240831,-5.352,0.9524,22.5891,0.236,,,-816.4915,-44.656,-0.08,3.1114,,,,,
000031.SZ,20240331,20240430,-2.7204,0.5094,40.9518,4.7241,,,-154.7101,-46.5953,-0.02,3.2035,,,,,
000031.SZ,20231231,20240427,-10.0215,2.5431,26.4691,0.3299,,,49.1671,634.988,-0.34,3.2295,,,,,
000031.SZ,20230930,20231031,-4.4372,1.2353,27.2303,-0.3621,,,-654.5819,-57.8664,-0.12,3.4552,,,,,
000031.SZ,20230630,20230830,0.661,1.1359,26.501,3.7767,,,-40.924,-34.3544,0.01,3.5711,,,,,
000031.SZ,20230331,20230429,4.4116,0.6755,30.2867,10.0632,,,269.9037,-39.3076,0.04,3.6574,,,,,
000031.SZ,20230331,20230429,4.4116,0.6755,30.2867,10.0632,,,269.9037,-39.3076,0.04,3.6574,,,,,
000032.SZ,20251231,20260428,-1.8209,1.0615,9.7075,0.2613,,,-138.5379,-56.7074,-0.1117,6.5575,,,,,
000032.SZ,20250930,20251029,-6.3165,0.2494,7.9969,-0.8056,,,-136.0098,-108.4238,-0.2626,5.3788,,,,,
000032.SZ,20250630,20250828,-3.0588,0.4896,9.2137,0.0996,,,-157.2858,-34.9479,-0.0857,5.4957,,,,,
000032.SZ,20250630,20250828,-3.0588,0.4896,9.2137,0.0996,,,-157.2858,-34.9479,-0.0857,5.4957,,,,,
000032.SZ,20250331,20250425,-2.1036,0.2743,8.4155,0.1496,,,-299.6844,-44.6097,-0.0299,5.675,,,,,
000032.SZ,20241231,20250425,5.0791,2.4014,10.1764,1.2169,,,0.0258,6.9207,0.2898,5.7074,,,,,
000032.SZ,20240930,20241030,-2.6912,0.9323,9.1311,0.0672,,,53.0705,-13.5594,-0.1113,5.3231,,,,,
000032.SZ,20240630,20240828,-1.1826,0.8735,9.5446,0.4448,,,74.5411,1.6598,-0.0333,5.5601,,,,,
000032.SZ,20240331,20240430,1.052,0.5613,10.2126,0.7981,,,130.1479,11.051,0.015,5.6951,,,,,
000032.SZ,20231231,20240418,5.4673,2.986,11.2809,1.5536,,,308.1007,-3.1049,0.2897,5.7022,,,,,
000032.SZ,20230930,20231027,-6.2825,1.1996,10.7794,0.1097,,,48.2543,9.6894,-0.2371,5.1687,,,,,
000032.SZ,20230630,20230824,-5.1406,0.9236,10.6562,0.4199,,,53.5604,35.5195,-0.1308,5.2826,,,,,
000032.SZ,20230331,20230426,-3.8488,0.5522,10.324,0.7806,,,54.6959,21.4275,-0.0497,5.4389,,,,,
000032.SZ,20230331,20230426,-3.8488,0.5522,10.324,0.7806,,,54.6959,21.4275,-0.0497,5.4389,,,,,
000034.SZ,20251231,20260331,5.1645,2.3467,3.3976,0.3887,,,-30.5238,-19.726,0.7711,15.2139,,,,,
000034.SZ,20250930,20251031,8.7803,2.4427,3.5493,0.6815,,,-25.0127,-21.2287,0.9941,15.3642,,,,,
000034.SZ,20250630,20250828,8.4982,1.6483,3.491,0.6299,,,-16.2867,-12.0027,0.6382,15.03,,,,,
000034.SZ,20250331,20250426,8.7236,0.9041,3.7265,0.7443,,,-7.5133,-3.0214,0.3312,15.0158,,,,,
000034.SZ,20241231,20250329,8.4562,3.9132,4.2108,0.6064,,,-35.765,-38.0449,1.1653,13.7036,,,,,
000034.SZ,20240930,20241031,13.3221,3.8702,4.4928,1.0004,,,5.0394,3.4813,1.3814,13.8286,,,,,
000034.SZ,20240930,20241031,13.3221,3.8702,4.4928,1.0004,,,5.0394,3.4813,1.3814,13.8286,,,,,
000034.SZ,20240630,20240831,11.5524,2.3221,4.4521,0.8393,,,17.5242,13.8485,0.7867,13.4554,,,,,
000034.SZ,20240331,20240427,10.7828,1.1253,4.5745,0.8545,,,12.3479,14.2376,0.3549,13.1471,,,,,
000034.SZ,20231231,20240329,14.5031,4.6015,3.9874,1.0085,,,16.6643,14.4717,1.7937,12.6759,,,,,
000034.SZ,20230930,20231031,14.3423,3.4727,3.9366,1.0414,,,24.9138,17.5152,1.2989,12.2681,,,,,
000034.SZ,20230630,20230831,11.2812,1.8893,3.7039,0.8043,,,11.189,5.8977,0.6616,11.5968,,,,,
000034.SZ,20230331,20230429,10.8408,0.8929,3.6771,0.8138,,,11.6263,0.526,0.3193,11.7028,,,,,
000034.SZ,20230331,20230429,10.8408,0.8929,3.6771,0.8138,,,11.6263,0.526,0.3193,11.7028,,,,,
000035.SZ,20251231,20260429,2.6235,2.72,29.1681,5.5921,,,1.4182,-16.2853,0.12,4.5615,,,,,
000035.SZ,20250930,20251031,3.8528,2.3957,31.615,8.2846,,,-13.787,-25.5158,0.13,4.3722,,,,,
000035.SZ,20250630,20250822,3.9166,1.5951,30.8826,8.3451,,,-41.2491,-25.6373,0.09,4.3392,,,,,
000035.SZ,20250331,20250429,3.9004,0.8818,34.4421,9.4953,,,-47.6287,-28.2441,0.04,4.361,,,,,
000035.SZ,20250331,20250429,3.9004,0.8818,34.4421,9.4953,,,-47.6287,-28.2441,0.04,30.619,,,,,
000035.SZ,20241231,20250429,2.616,3.2081,29.3368,5.4772,,,-16.9928,14.3627,0.12,4.3002,,,,,
000035.SZ,20240930,20241031,4.4879,3.1072,33.0061,8.9771,,,11.6368,46.0461,0.1522,4.3368,,,,,
000035.SZ,20240630,20240814,6.7082,2.1121,34.349,14.1063,,,118.9281,84.4958,0.15,4.287,,,,,
000035.SZ,20240630,20240814,6.7082,2.1121,34.349,14.1063,,,118.9281,84.4958,0.15,4.287,,,,,
000035.SZ,20240331,20240430,7.5392,1.1852,36.6622,16.7976,,,339.1617,213.8969,0.08,4.2575,,,,,
000035.SZ,20231231,20240430,3.2212,2.7319,27.6047,7.2196,,,173.1465,83.5696,0.14,4.2202,,,,,
000035.SZ,20230930,20231031,4.1684,2.3044,28.4398,9.6481,,,158.9024,134.5337,0.1363,4.1751,,,,,
000035.SZ,20230630,20230831,3.1362,1.285,26.7651,7.6441,,,33.1008,44.0022,0.0689,4.2343,,,,,
000035.SZ,20230331,20230429,1.778,0.5534,23.6375,4.4116,,,7.6199,8.8851,0.0192,4.1076,,,,,
000035.SZ,20230331,20230429,1.778,0.5534,23.6375,4.4116,,,7.6199,8.8851,0.0192,4.1076,,,,,
000036.SZ,20251231,20260429,1.3758,1.9689,57.3201,15.9011,,,73.1473,74.063,0.05,3.645,,,,,
000036.SZ,20250930,20251031,0.9364,1.0362,50.8086,14.7078,,,-4.732,13.0882,0.0243,3.6205,,,,,
000036.SZ,20250930,20251031,0.9364,1.0362,50.8086,14.7078,,,-4.732,13.0882,0.0243,3.6205,,,,,
000036.SZ,20250630,20250827,0.0804,0.3315,50.9285,4.6269,,,-93.8414,-63.2116,0.0014,3.4072,,,,,
000036.SZ,20250331,20250430,0.4516,0.2277,48.6243,8.5455,,,-71.9348,-56.301,0.0039,3.4251,,,,,
000036.SZ,20241231,20250429,0.7779,1.1133,48.5833,11.901,,,-50.3698,-21.9607,0.03,3.4232,,,,,
000036.SZ,20240930,20241031,0.9587,0.8574,43.2908,13.6756,,,-25.7148,-11.4261,0.0256,3.4248,,,,,
000036.SZ,20240930,20241031,0.9587,0.8574,43.2908,13.6756,,,-25.7148,-11.4261,0.0256,3.4248,,,,,
000036.SZ,20240630,20240830,1.269,0.7303,44.0347,18.3723,,,22.5622,60.9915,0.0228,3.4249,,,,,
000036.SZ,20240331,20240430,1.56,0.4157,41.8749,21.9363,,,-31.2272,-39.0875,0.01,3.4651,,,,,
000036.SZ,20231231,20240429,1.5341,1.0116,49.8733,17.6307,,,-81.2672,-86.4464,0.06,3.5961,,,,,
000036.SZ,20230930,20231031,1.2681,0.7067,47.1752,13.1434,,,-30.1006,-40.5307,0.034,3.5699,,,,,
000036.SZ,20230630,20230825,1.019,0.3541,49.2088,9.8441,,,-48.7239,-59.4678,0.0182,3.5593,,,,,
000036.SZ,20230331,20230429,2.234,0.5471,49.0697,22.4432,,,-15.0367,-16.9379,0.02,3.5951,,,,,
000036.SZ,20230331,20230429,2.234,0.5471,49.0697,22.4432,,,-15.0367,-16.9379,0.02,3.5951,,,,,
000037.SZ,20251231,20260415,10.1828,12.4519,21.52,63.5336,,,635.0379,265.2768,0.2672,2.7831,,,,,
000037.SZ,20250930,20251028,-1.7995,-0.1812,14.9812,-5.6341,,,56.2918,79.7599,-0.0331,2.439,,,,,
000037.SZ,20250930,20251028,-1.7995,-0.1812,14.9812,-5.6341,,,56.2918,79.7599,-0.0331,2.439,,,,,
000037.SZ,20250630,20250822,-2.9446,-1.1828,2.5802,-15.0469,,,42.5657,38.7366,-0.0361,2.4349,,,,,
000037.SZ,20250630,20250822,-2.9446,-0.9439,2.5802,-15.0469,,,42.5657,38.7366,-0.0361,2.4349,,,,,
000037.SZ,20250331,20250430,-3.326,-0.5667,3.4842,-23.8809,,,57.6723,54.0533,-0.0204,2.4459,,,,,
000037.SZ,20241231,20250423,1.488,3.9516,6.2138,14.4315,,,426.8069,637.1669,0.0363,2.4643,,,,,
000037.SZ,20240930,20241025,-4.232,-1.722,6.44,-13.4979,,,-58.6595,-18.8355,-0.0757,2.3489,,,,,
000037.SZ,20240930,20241025,-4.232,-1.722,6.44,-13.4979,,,-58.6595,-18.8355,-0.0757,2.3489,,,,,
000037.SZ,20240630,20240823,-5.253,-1.6683,4.0201,-21.6398,,,-1.639,14.7842,-0.0628,2.3607,,,,,
000037.SZ,20240331,20240426,-8.0464,-1.2633,-9.0506,-37.7622,,,6.6673,19.7417,-0.0482,2.3743,,,,,
000037.SZ,20231231,20240412,0.2854,0.3882,1.4137,-0.3401,,,102.5966,92.5714,0.0069,2.421,,,,,
000037.SZ,20230930,20231027,-2.6609,-0.4544,2.3459,-8.1298,,,79.8298,73.7159,-0.0477,2.3672,,,,,
000037.SZ,20230630,20230825,-5.1844,-1.4794,-5.1977,-15.7372,,,60.4235,53.0442,-0.0618,2.3527,,,,,
000037.SZ,20230331,20230426,-8.6528,-1.1469,-14.2033,-30.4964,,,19.7933,12.499,-0.0517,2.3636,,,,,
000037.SZ,20230331,20230426,-8.6528,-1.1469,-14.2033,-30.4964,,,19.7933,12.499,-0.0517,2.3636,,,,,
000039.SZ,20251231,20260327,0.4329,2.1318,12.448,0.8539,,,-92.5708,-56.6356,0.03,8.591,,,,,
000039.SZ,20250930,20251031,4.0045,2.52,12.2273,2.0458,,,-14.3546,-11.3528,0.2803,9.0116,,,,,
000039.SZ,20250630,20250828,4.9246,1.893,12.673,2.3182,,,47.6304,33.1461,0.23,8.9354,,,,,
000039.SZ,20250331,20250429,4.2732,0.8555,12.0999,1.9978,,,550.2051,199.8177,0.0971,8.9368,,,,,
000039.SZ,20250331,20250429,4.2732,0.8555,12.0999,1.9978,,,550.2051,199.8177,nan,8.9368,,,,,
000039.SZ,20241231,20250328,5.9759,4.8447,12.5218,2.3613,,,605.6024,131.3948,0.53,8.8134,,,,,
000039.SZ,20240930,20241030,4.9391,3.2083,11.8391,2.1138,,,268.867,65.8963,0.3357,8.6742,,,,,
000039.SZ,20240630,20240829,3.5434,1.7854,10.7264,1.7632,,,117.2294,28.5973,0.16,8.5013,,,,,
000039.SZ,20240331,20240430,0.6864,0.5394,10.178,0.6717,,,-47.7859,-50.702,0.0126,8.4616,,,,,
000039.SZ,20231231,20240328,0.8733,2.8928,13.7686,1.4579,,,-86.9146,-62.2674,0.07,8.4947,,,,,
000039.SZ,20230930,20231031,1.3707,2.4745,13.6905,1.5258,,,-84.1039,-62.4703,0.083,8.4878,,,,,
000039.SZ,20230630,20230830,1.6624,1.6023,13.6608,1.635,,,-84.2996,-63.0621,0.07,8.3938,,,,,
000039.SZ,20230331,20230428,1.3152,0.8088,13.6823,1.7915,,,-90.6124,-69.8325,0.0267,8.6814,,,,,
000039.SZ,20230331,20230428,1.3152,0.8088,13.6823,1.7915,,,-90.6124,-69.8325,0.0267,8.6814,,,,,
000042.SZ,20251231,20260418,-32.1737,-1.8638,37.1432,-44.4384,,,55.4302,61.5581,-1.3573,3.5085,,,,,
000042.SZ,20250930,20251028,2.4952,1.2442,40.7327,2.7335,,,111.859,173.5723,0.0925,4.9584,,,,,
000042.SZ,20250630,20250822,11.3106,1.4322,43.6909,11.0674,,,145.6028,195.4554,0.285,5.1509,,,,,
000042.SZ,20250331,20250429,16.4508,1.0427,53.5173,13.3699,,,61.633,48.8669,0.2087,5.2204,,,,,
000042.SZ,20250331,20250429,16.4508,1.0427,53.5173,13.3699,,,61.633,48.8669,0.2087,5.2204,,,,,
000042.SZ,20241231,20250426,-44.9288,-5.1155,35.812,-57.9514,,,-9.7504,-30.4105,-3.0454,4.9291,,,,,
000042.SZ,20240930,20241030,-12.6271,0.1113,31.8446,-13.9513,,,-388.9936,-1562.0538,-0.7801,7.8475,,,,,
000042.SZ,20240630,20240821,-15.0334,-0.3017,35.4554,-18.4319,,,-2009.347,-506.6808,-0.625,8.0026,,,,,
000042.SZ,20240331,20240430,5.942,0.9585,34.7894,4.8083,,,40.9792,12.0806,0.1291,8.7568,,,,,
000042.SZ,20231231,20240424,-26.658,-3.2629,34.2317,-27.7659,,,-2412.7354,-457.2347,-2.7749,8.6276,,,,,
000042.SZ,20230930,20231024,-1.8135,0.9717,31.9038,-3.4071,,,-136.6931,-103.469,-0.1595,11.2682,,,,,
000042.SZ,20230630,20230818,-0.5024,0.8804,31.0457,-1.6603,,,-107.6225,-84.4308,-0.0296,11.3981,,,,,
000042.SZ,20230331,20230428,3.0888,0.7377,32.2169,1.4501,,,67.6307,19.6375,0.0916,11.531,,,,,
000042.SZ,20230331,20230428,3.0888,0.7377,32.2169,1.4501,,,67.6307,19.6375,0.0916,11.531,,,,,
000045.SZ,20251231,20260330,2.3069,2.0736,14.9632,2.9498,,,-23.4443,-32.1608,0.14,5.8827,,,,,
000045.SZ,20250930,20251027,2.6744,1.7563,14.5373,3.3029,,,-24.659,-38.3926,0.1174,5.8741,,,,,
000045.SZ,20250630,20250823,2.3876,1.0698,14.8686,2.9696,,,-19.7277,-34.8447,0.0696,5.8263,,,,,
000045.SZ,20250331,20250428,2.8172,0.64,15.445,3.7323,,,0.4184,-16.9444,0.0412,5.8689,,,,,
000045.SZ,20250331,20250428,2.8172,0.64,15.445,3.7323,,,0.4184,-16.9444,0.0412,5.8689,,,,,
000045.SZ,20241231,20250328,3.0638,3.0044,16.1732,4.2892,,,12.7452,-0.9937,0.18,5.8277,,,,,
000045.SZ,20241231,20250328,3.0638,3.0044,16.1732,4.2892,,,12.7452,-0.9937,0.18,5.8277,,,,,
000045.SZ,20240930,20241031,3.6213,2.6087,16.3178,4.8444,,,18.4983,24.4424,0.1558,5.7806,,,,,
000045.SZ,20240630,20240823,3.0402,1.4946,14.4007,4.115,,,20.8965,32.2084,0.0867,5.7115,,,,,
000045.SZ,20240331,20240430,2.8732,0.7273,12.7975,4.0971,,,58.5015,68.6794,0.041,5.7311,,,,,
000045.SZ,20240331,20240430,2.8732,0.7273,12.7975,4.0971,,,58.5015,68.6794,0.041,5.7311,,,,,
000045.SZ,20231231,20240328,2.7661,2.8568,16.8214,4.1282,,,8.1287,316.2053,0.16,5.6901,,,,,
000045.SZ,20230930,20231028,3.0961,2.0844,15.7809,4.2722,,,17.7457,24.0877,0.1315,5.6971,,,,,
000045.SZ,20230630,20230824,2.5458,1.1789,13.6854,3.5022,,,-14.4376,-12.1273,0.0717,5.6373,,,,,
000045.SZ,20230331,20230429,1.836,0.5143,11.4104,2.5675,,,-25.628,-6.0873,0.0259,5.6513,,,,,
000045.SZ,20230331,20230429,1.836,0.5143,11.4104,2.5675,,,-25.628,-6.0873,0.0259,5.6513,,,,,
000048.SZ,20251231,20260410,3.6504,2.0377,13.78,3.2061,,,-78.5921,-80.151,0.2965,7.6948,,,,,
000048.SZ,20250930,20251029,9.3267,3.2908,17.465,8.2532,,,-50.5048,-55.5088,0.5655,7.9666,,,,,
000048.SZ,20250630,20250823,10.4712,2.4602,19.3181,9.6391,,,-3.973,-19.4995,0.4292,8.194,,,,,
000048.SZ,20250331,20250425,10.3024,1.1905,20.9792,10.3032,,,106.9866,26.9217,0.2127,8.3117,,,,,
000048.SZ,20241231,20250331,17.5281,7.6326,28.0431,12.3341,,,-59.1253,-65.4571,1.377,8.0935,,,,,
000048.SZ,20240930,20241031,20.0777,6.4473,29.4301,13.4416,,,-52.1602,-61.8247,1.1562,7.8033,,,,,
000048.SZ,20240630,20240827,11.9166,2.8791,24.0387,8.9332,,,-81.6725,-83.3827,0.45,7.6344,,,,,
000048.SZ,20240331,20240430,5.5724,0.9267,22.6306,4.5488,,,-95.5627,-94.2424,0.1034,7.3843,,,,,
000048.SZ,20231231,20240320,53.9351,17.332,38.7221,14.1545,,,125.8905,139.5716,3.3375,7.2615,,,,,
000048.SZ,20230930,20231031,56.1013,12.3461,39.3158,12.8007,,,2795.217,451389.2988,2.4042,6.415,,,,,
000048.SZ,20230630,20230819,85.5608,12.2902,43.3511,14.9992,,,797.4021,1255.5022,2.4553,6.4658,,,,,
000048.SZ,20230331,20230429,150.9116,10.8343,47.8201,18.3442,,,960.3803,1400.1363,2.3312,7.3452,,,,,
000048.SZ,20230331,20230429,150.9116,10.8343,47.8201,18.3442,,,960.3803,1400.1363,2.3312,7.3452,,,,,
000049.SZ,20251231,20260423,4.3934,1.4557,9.0182,0.9436,,,-29.2345,-57.7808,0.7599,17.4875,,,,,
000049.SZ,20250930,20251029,4.5437,1.1495,8.9583,1.0384,,,2.0161,27.8856,0.5866,17.3209,,,,,
000049.SZ,20250930,20251029,4.5437,1.1495,8.9583,1.0384,,,2.0161,27.8856,0.5866,17.3209,,,,,
000049.SZ,20250630,20250826,2.9744,0.2363,9.2129,0.3605,,,-9.3553,-114.4372,0.2536,17.0015,,,,,
000049.SZ,20250331,20250422,2.9484,0.3546,9.968,0.5739,,,10.9567,-15.6059,0.1265,17.2248,,,,,
000049.SZ,20241231,20250422,6.4178,2.6669,10.375,1.4244,,,-26.4934,-32.5382,1.0738,17.1032,,,,,
000049.SZ,20240930,20241031,4.6476,0.9731,9.5733,0.965,,,-38.9959,-71.2223,0.575,16.6307,,,,,
000049.SZ,20240630,20240828,3.424,0.3382,9.4923,0.6062,,,-38.7029,-85.0517,0.2798,16.3255,,,,,
000049.SZ,20240331,20240424,2.766,0.3502,8.3395,0.8048,,,-40.3752,-46.8139,0.114,16.6207,,,,,
000049.SZ,20231231,20240326,10.8255,4.1741,9.1254,2.5193,,,-35.1345,-46.1258,1.7107,16.359,,,,,
000049.SZ,20230930,20231028,11.5844,2.991,9.2329,2.4571,,,-40.1643,-52.1119,1.2109,14.2185,,,,,
000049.SZ,20230630,20230831,8.5986,1.4608,8.5879,1.8274,,,-42.8962,-62.3239,0.5864,13.6231,,,,,
000049.SZ,20230331,20230428,7.1336,0.8732,8.6789,1.5599,,,-52.3136,-58.5791,0.2457,13.8968,,,,,
000049.SZ,20230331,20230428,7.1336,0.8732,8.6789,1.5599,,,-52.3136,-58.5791,0.2457,13.8968,,,,,
000050.SZ,20251231,20260314,0.6142,1.2646,16.2442,0.3058,,,125.0346,159.8491,0.0682,11.0863,,,,,
000050.SZ,20250930,20251031,1.5249,1.1518,16.4692,1.0469,,,166.2523,178.0193,0.1274,11.1902,,,,,
000050.SZ,20250630,20250823,1.504,0.7761,16.2114,0.9964,,,142.0724,150.4629,0.0838,11.193,,,,,
000050.SZ,20250630,20250823,1.504,0.7761,16.2114,0.9964,,,142.0724,150.4629,0.0838,11.193,,,,,
000050.SZ,20250331,20250422,1.412,0.3561,16.2471,0.8212,,,132.0565,126.5343,0.0392,11.1388,,,,,
000050.SZ,20241231,20250315,-2.4219,0.5975,13.2805,-2.0642,,,68.1263,76.6881,-0.272,11.0879,,,,,
